DISTRITO;COD_PAIS;NOME_PAIS;ETAPA;REDE;QTDE;Nível padronizado;nm_distrito_municipal;cd_subprefeitura;nm_subprefeitura;nivel_subprefeitura
PARI;27;EQUADOR;CRECHE;CON;2;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;27;EQUADOR;FUND;DIR;1;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;27;EQUADOR;FUND;DIR;1;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;27;EQUADOR;FUND;DIR;1;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;27;EQUADOR;PRE;CON;2;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;27;EQUADOR;PRE;DIR;11;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;89;PERU;CRECHE;CON;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;89;PERU;CRECHE;CON;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;89;PERU;EJA;DIR;1;Educação de Jovens e Adultos;PARI;25;MOOCA;Educação de Jovens e Adultos|MOOCA
PARI;89;PERU;FUND;DIR;1;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;89;PERU;PRE;CON;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;89;PERU;PRE;DIR;6;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;92;VENEZUELA;FUND;DIR;3;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;92;VENEZUELA;FUND;DIR;3;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;92;VENEZUELA;FUND;DIR;3;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;92;VENEZUELA;PRE;DIR;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;104;GRÉCIA;EJA;DIR;1;Educação de Jovens e Adultos;PARI;25;MOOCA;Educação de Jovens e Adultos|MOOCA
PARI;175;ANGOLA;CRECHE;CON;2;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;175;ANGOLA;FUND;DIR;3;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;175;ANGOLA;FUND;DIR;4;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;175;ANGOLA;FUND;DIR;5;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;175;ANGOLA;FUND;DIR;3;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;175;ANGOLA;FUND;DIR;5;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;175;ANGOLA;FUND;DIR;5;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;175;ANGOLA;FUND;DIR;6;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;175;ANGOLA;FUND;DIR;5;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;175;ANGOLA;FUND;DIR;6;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;175;ANGOLA;PRE;DIR;9;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;185;CONGO;FUND;DIR;2;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;185;CONGO;PRE;DIR;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;189;EGITO;PRE;DIR;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;195;GUINÉ;PRE;CON;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;202;LÍBIA;FUND;DIR;1;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;207;MARROCOS;CRECHE;CON;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;207;MARROCOS;CRECHE;CON;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;207;MARROCOS;EJA;DIR;1;Educação de Jovens e Adultos;PARI;25;MOOCA;Educação de Jovens e Adultos|MOOCA
PARI;207;MARROCOS;EJA;DIR;1;Educação de Jovens e Adultos;PARI;25;MOOCA;Educação de Jovens e Adultos|MOOCA
PARI;207;MARROCOS;FUND;DIR;1;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;207;MARROCOS;PRE;DIR;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;233;TOGO;EJA;DIR;1;Educação de Jovens e Adultos;PARI;25;MOOCA;Educação de Jovens e Adultos|MOOCA
PARI;241;AFEGANISTÃO;EJA;DIR;1;Educação de Jovens e Adultos;PARI;25;MOOCA;Educação de Jovens e Adultos|MOOCA
PARI;241;AFEGANISTÃO;FUND;DIR;1;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;241;AFEGANISTÃO;FUND;DIR;2;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;241;AFEGANISTÃO;FUND;DIR;1;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;241;AFEGANISTÃO;FUND;DIR;2;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;241;AFEGANISTÃO;FUND;DIR;1;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;241;AFEGANISTÃO;FUND;DIR;2;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;241;AFEGANISTÃO;PRE;CON;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;241;AFEGANISTÃO;PRE;DIR;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;264;LÍBANO;PRE;CON;1;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;342;BANGLADESH;EJA;DIR;4;Educação de Jovens e Adultos;PARI;25;MOOCA;Educação de Jovens e Adultos|MOOCA
PARI;342;BANGLADESH;FUND;DIR;1;Ensino Fundamental;PARI;25;MOOCA;Ensino Fundamental|MOOCA
PARI;342;BANGLADESH;PRE;DIR;2;Educação Infantil;PARI;25;MOOCA;Educação Infantil|MOOCA
PARI;344;GUINÉ BISSAU;EJA;DIR;1;Educação de Jovens e Adultos;PARI;25;MOOCA;Educação de Jovens e Adultos|MOOCA
PENHA;21;ARGENTINA;CRECHE;DIR;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;21;ARGENTINA;CRECHE;DIR;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;21;ARGENTINA;PRE;DIR;2;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;22;BOLÍVIA;CRECHE;CON;7;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;22;BOLÍVIA;CRECHE;DIR;3;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;22;BOLÍVIA;CRECHE;CON;27;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;22;BOLÍVIA;CRECHE;DIR;3;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;22;BOLÍVIA;CRECHE;CON;38;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;22;BOLÍVIA;CRECHE;CON;54;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;22;BOLÍVIA;CRECHE;DIR;8;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;22;BOLÍVIA;FUND;DIR;2;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;22;BOLÍVIA;FUND;DIR;5;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;22;BOLÍVIA;FUND;DIR;6;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;22;BOLÍVIA;FUND;DIR;3;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;22;BOLÍVIA;PRE;CON;29;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;22;BOLÍVIA;PRE;DIR;94;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;24;PARAGUAI;CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;24;PARAGUAI;CRECHE;CON;2;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;24;PARAGUAI;CRECHE;CON;2;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;24;PARAGUAI;PRE;CON;2;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;24;PARAGUAI;PRE;DIR;2;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;26;COLÔMBIA;CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;26;COLÔMBIA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;26;COLÔMBIA;PRE;DIR;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;36;ESTADOS UNIDOS DA AMÉRICA (EUA);CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;41;JAPÃO;CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;45;PORTUGAL;CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;62;HAITI;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;62;HAITI;FUND;DIR;2;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;62;HAITI;FUND;DIR;3;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;62;HAITI;PRE;DIR;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;85;MÉXICO;PRE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;89;PERU;CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;89;PERU;CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;89;PERU;CRECHE;CON;3;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;89;PERU;CRECHE;DIR;2;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;89;PERU;CRECHE;CON;4;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;89;PERU;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;89;PERU;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;89;PERU;PRE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;89;PERU;PRE;DIR;4;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;92;VENEZUELA;PRE;DIR;3;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;144;CHECHEN INGUSTH;CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;175;ANGOLA;CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;175;ANGOLA;FUND;DIR;3;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;175;ANGOLA;PRE;DIR;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;213;NIGÉRIA;CRECHE;DIR;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;240;NAMÍBIA;FUND;DIR;2;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PENHA;244;BIRMÂNIA;CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;349;SENEGAL;CRECHE;CON;1;Educação Infantil;PENHA;21;PENHA;Educação Infantil|PENHA
PENHA;999;OUTRA NACIONALIDADE ;FUND;DIR;1;Ensino Fundamental;PENHA;21;PENHA;Ensino Fundamental|PENHA
PONTE RASA;21;ARGENTINA;PRE;DIR;1;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;CRECHE;CON;7;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;CRECHE;CON;9;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;CRECHE;DIR;1;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;CRECHE;CON;7;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;CRECHE;DIR;5;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;CRECHE;CON;9;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;CRECHE;DIR;3;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;FUND;DIR;5;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;FUND;DIR;8;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;FUND;DIR;8;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;FUND;DIR;6;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;FUND;DIR;6;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;FUND;DIR;8;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;FUND;DIR;4;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;FUND;DIR;5;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;FUND;DIR;8;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;MOVA;CON;3;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;PRE;CON;9;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;22;BOLÍVIA;PRE;DIR;32;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;24;PARAGUAI;CRECHE;CON;2;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;41;JAPÃO;FUND;DIR;1;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;62;HAITI;EJA;DIR;5;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;62;HAITI;FUND;DIR;1;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;62;HAITI;FUND;DIR;1;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;89;PERU;CRECHE;CON;1;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;89;PERU;PRE;CON;1;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;89;PERU;PRE;DIR;1;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;92;VENEZUELA;CRECHE;CON;2;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;92;VENEZUELA;EJA;DIR;1;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;PONTE RASA;22;ERMELINO MATARAZZO;Ensino Fundamental|ERMELINO MATARAZZO
PONTE RASA;92;VENEZUELA;PRE;DIR;5;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;175;ANGOLA;CRECHE;CON;1;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;175;ANGOLA;EJA;DIR;4;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;175;ANGOLA;EJA;DIR;2;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;178;BENIN;EJA;DIR;1;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;178;BENIN;EJA;DIR;2;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;181;CAMARÕES;MOVA;CON;2;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;185;CONGO;EJA;DIR;9;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;185;CONGO;EJA;DIR;1;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;186;COSTA DO MARFIM;EJA;DIR;2;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;195;GUINÉ;EJA;DIR;2;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;206;MALI ;EJA;DIR;1;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;206;MALI ;EJA;DIR;1;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;213;NIGÉRIA;CRECHE;CON;1;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;213;NIGÉRIA;EJA;DIR;1;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;233;TOGO;EJA;DIR;6;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;238;BURKINA FASSO;EJA;DIR;2;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;238;BURKINA FASSO;EJA;DIR;10;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;238;BURKINA FASSO;EJA;DIR;1;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;255;ÍNDIA;EJA;DIR;2;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;264;LÍBANO;CRECHE;CON;1;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;277;SÍRIA;PRE;CON;1;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;288;AUSTRÁLIA;CRECHE;CON;1;Educação Infantil;PONTE RASA;22;ERMELINO MATARAZZO;Educação Infantil|ERMELINO MATARAZZO
PONTE RASA;344;GUINÉ BISSAU;EJA;DIR;1;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;349;SENEGAL;EJA;DIR;1;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
PONTE RASA;349;SENEGAL;EJA;DIR;1;Educação de Jovens e Adultos;PONTE RASA;22;ERMELINO MATARAZZO;Educação de Jovens e Adultos|ERMELINO MATARAZZO
TATUAPE;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;21;ARGENTINA;PRE;CON;1;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;21;ARGENTINA;PRE;DIR;2;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;22;BOLÍVIA;CRECHE;CON;2;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;22;BOLÍVIA;CRECHE;CON;5;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;22;BOLÍVIA;CRECHE;CON;4;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;22;BOLÍVIA;EJA;DIR;1;Educação de Jovens e Adultos;TATUAPE;25;MOOCA;Educação de Jovens e Adultos|MOOCA
TATUAPE;22;BOLÍVIA;EJA;DIR;3;Educação de Jovens e Adultos;TATUAPE;25;MOOCA;Educação de Jovens e Adultos|MOOCA
TATUAPE;22;BOLÍVIA;FUND;DIR;10;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;22;BOLÍVIA;FUND;DIR;11;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;22;BOLÍVIA;FUND;DIR;19;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;22;BOLÍVIA;FUND;DIR;10;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
